Centro,Fecha_Creacion,Hora,FRM_Orden_Final,FRM_Orden_Item_Final,EOC_ID_TIENDA,Grupo_Canal,Tipo_de_Negocio,Tipo_Despacho_Detalle,Operador_Logistico_Old,EOC_DELIVERYSTOREID,EOC_Estado,Estado_T,Estado_T_Detalle,FRM_N_DNI_Asesor,FRM_Tipologia,Fecha_Entrega_Pactada,Fecha_Entrega_Real,INR_FechaActivacion,Cruce_INAR,EOC_Estado,EOC_Cierre,Multilinea_Asesor,Multi_item,FRM_Departamento_de_entrega,INR_NumRentaIGV_Neto,FRM_Plan_vendido,OBI_Nuevo_plan
Netcall,1 sept 2026,12,914824564,91482456489511710111073736387,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,No bop,No bop,NET_LTELLOC,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,15,914880604,91488060489511710111073785822,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_JMORO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914913296,91491329689511710101030123399,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_AARANAS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,14,914861680,91486168089511710111071525394,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_CURCIAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,9,914769943,91476994389511710111071543504,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_GSANCHEZO,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,9,914772674,91477267489511710111073785517,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,TLV_NET_JSILVAT,SIM,1 sept 2026,1 sept 2026,null,No,CERRADAS,2026-09-01 16:29:54,Monolínea,Mono_item,Lima - Callao,null,Power ilim 79.90 SD N,null
Netcall,1 sept 2026,11,914816284,91481628489511710111073949261,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_LMUSAYONS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,13,914839990,914839990Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,No bop,No bop,NET_GHERRERAG,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,20,914960816,914960816Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_AARANAS,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914901857,91490185789511710111071047530,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MCELISG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,18,914940303,914940303Empty,9271,Outbound,Venta Regular / Alta,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_VAYALAS,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914856098,91485609889511710111073785863,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_LTVENTURAG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,14,914855409,91485540989511710111073797462,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_AARANDAB,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,11,914816284,91481628489511710111073949022,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_LMUSAYONS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,15,914883497,91488349789511710111071527515,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_YCASTILLOO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914898425,91489842589511710111073792703,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MCELISG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914826268,91482626889511710111071538413,9283,Outbound,Venta Regular / Alta,EXPRESS,Logixtal,9001,CERRADAS,Entregado,Entregado,NET_BROMANS,SIM,1 sept 2026,1 sept 2026,null,No,CERRADAS,2026-09-01 14:12:44,Monolínea,Mono_item,Lima - Callao,null,Power 59.90 N,null
Netcall,1 sept 2026,14,914854068,91485406889511710111071025130,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_CSILVAP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,0,914593079,91459307989511710111071543520,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_JAMASIFUENT,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914884140,91488414089511710111073797439,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_CLOPEZA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914892716,91489271689511710111071047522,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_CTRAVIM,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,18,914936013,914936013Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_AARANAS,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,13,914852831,91485283189511710111071025163,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_CSILVAP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914905762,91490576289511710101030123480,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MCELISG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,9,914774663,914774663Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,No bop,No bop,NET_GHERRERAG,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914904586,91490458689511710101030123498,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_DFRANCIAH,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914912096,91491209689511710101030123373,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_SVALDEZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914897344,91489734489511710111073785871,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_JFAJARDOR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,14,914856704,91485670489511710111071538447,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_YCASTILLOO,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,13,914851722,91485172289511710111071025148,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_CSILVAP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914900076,91490007689511710111071047605,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MCELISG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914904015,91490401589511710101030123472,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MCELISG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914910913,91491091389511710101030123365,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,TLV_NET_SVALDEZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914834338,91483433889511710111073789253,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MORIHUELAQ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,11,914797845,91479784589511710111071093393,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Anulado,FALTA DE REFERENCIA DIRECCION,NET_GURBINAA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,13,914840251,91484025189511710111071093054,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_IQUEREVALUL,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914833161,91483316189511710111067973541,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_EZAPATAC,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,15,914882237,91488223789511710111071090209,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_CULLOAC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,14,914863558,91486355889511710111070873092,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,TLV_NET_ALANDAS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,11,914800068,91480006889511710111071093435,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_SLIZARDOPER,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914892935,91489293589511710111067973640,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_JIYASHAMAR,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,9,914767747,91476774789511710111071093385,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_GHERRERAG,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,14,914852638,91485263889511710111070870536,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_KROJASNAUPA,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,15,914882237,91488223789511710111067951182,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_CULLOAC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914892932,91489293289511710111067973673,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_JGUIOP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,10,914783393,91478339389511710111070870551,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_VAYALAS,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914825897,914825897Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9342,ABIERTAS,No bop,No bop,NET_GHERRERAG,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914896310,91489631089511710101029975718,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9342,ABIERTAS,Entregado,Entregado,NET_MLFERNANDEV,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,9,914769032,91476903289511710111073952513,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9342,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_LVILLLA,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,13,914845584,91484558489511710111071486662,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_BBELLIDOP,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914831682,914831682Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,No bop,No bop,NET_EGOMEZB,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,10,914796456,914796456Empty,9271,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,No bop,No bop,NET_DMALCAD,SIM,3 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,18,914932693,914932693Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SGONZALESP,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914824118,91482411889511710111073932309,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_FRIVERAO,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,14,914863605,91486360589511710111071535443,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_AMENDOZAV,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,10,914787092,91478709289511710111073932457,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MMREVILLA,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914889269,91488926989511710111073948719,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MCELISG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,9,914767973,91476797389511710111073945160,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_MCHAMBI,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,11,914808533,91480853389511710111071535245,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MCHAVEZV,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914890492,91489049289511710111073791127,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_LFIESTASG,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,9,914773287,91477328789511710111073924371,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_DFRANCIAH,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914914345,91491434589511710111073791101,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_SRAMOSC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914909192,914909192Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_SCAMPOSR,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,18,914930828,91493082889511710111073791143,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_GMENDIGUETE,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914891528,91489152889511710111073945400,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_PFLOREST,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,15,914873832,914873832Empty,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,CANCELADAS,Pendiente Entrega,Pendiente de Picking,NET_PFLOREST,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-01 15:59:43,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914828869,91482886989511710111071486621,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_JORTIZV,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914887189,91488718989511710111073791135,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_MCHAMBI,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,11,914806939,91480693989511710111071535344,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_MCHAVEZV,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914892979,91489297989511710111073945392,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Pendiente Entrega,Pendiente de Picking,NET_PFLOREST,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,16,914896833,91489683389511710111073948701,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,TLV_NET_ECUROS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,11,914799089,91479908989511710111073948685,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_DNIEVESNIMA,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914834613,91483461389511710111073923217,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Anulado,CLIENTE NO PODRA ATENDER,NET_KEMENDOZAJ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,11,914817082,91481708289511710121058059812,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9354,ABIERTAS,Entregado,Entregado,NET_CIOLAYAR,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Ayacucho,null,null,null
Netcall,1 sept 2026,15,914881416,91488141689511710121058066759,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9354,ABIERTAS,Entregado,Entregado,TLV_NET_KCHAVEZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ayacucho,null,null,null
Netcall,1 sept 2026,7,914679594,91467959489511710121058066650,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9354,CANCELADAS,Anulado,SOLICITADO POR CANAL,TLV_NET_DCASTIA,SIM,1 sept 2026,null,null,No,CANCELADAS,2026-09-01 12:24:25,Monolínea,Mono_item,Ayacucho,null,null,null
Netcall,1 sept 2026,15,914880551,91488055189511710121058066767,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9354,ABIERTAS,Entregado,Entregado,TLV_NET_KCHAVEZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Ayacucho,null,null,null
Netcall,1 sept 2026,13,914852489,91485248989511710121058066817,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9354,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_LMANRIQUED,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ayacucho,null,null,null
Netcall,1 sept 2026,9,914769719,91476971989511710101029851943,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9355,ABIERTAS,Entregado,Entregado,NET_SSALAZARV,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null,null,null
Netcall,1 sept 2026,15,914870859,91487085989511710101029851760,9283,Outbound,Portabilidad Postpago,EXPRESS,Retiro en tienda,9355,ABIERTAS,Pendiente Entrega,Pendiente Entrega,NET_MCVASQUEZ,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Loreto,null,null,null
Netcall,1 sept 2026,9,914774393,91477439389511710111069376818,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,ABIERTAS,Entregado,Entregado,NET_ATRIVINOS,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,null
Netcall,1 sept 2026,11,914809705,91480970589511710111069376834,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,ABIERTAS,Entregado,Entregado,NET_GDELGADO,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,null
Netcall,1 sept 2026,8,914734788,91473478889511710111069376800,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9343,ABIERTAS,Entregado,Entregado,NET_TANCHANTEG,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Cusco,null,null,null
Netcall,1 sept 2026,14,914865455,91486545589511710101029950232,9271,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_LNECIOSUPC,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,18,914924248,91492424889511710101029950216,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_AYROJASS,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914834541,91483454189511710111073965259,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_SLIZARDOPER,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914833569,91483356989511710101029950257,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_SLIZARDOPER,SIM,1 sept 2026,null,null,No,ABIERTAS,null,Multilínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,12,914818494,91481849489511710101029950273,9283,Outbound,Portabilidad Postpago,EXPRESS,Logixtal,9001,ABIERTAS,Entregado,Entregado,NET_SPALACIOSA,SIM,1 sept 2026,1 sept 2026,null,No,ABIERTAS,null,Monolínea,Mono_item,Lima - Callao,null,null,null
Netcall,1 sept 2026,17,914902605,914902605Empty,9283,Outbound,Portabilidad Postpago,PROGRAMADO,Retiro en tienda,9345,ABIERTAS,Pendiente Entrega,Pendiente Entrega,TLV_NET_YQUITOV,SIM,2 sept 2026,null,null,No,ABIERTAS,null,Monolínea,Mono_item,Ica,null,null,null
